background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
,,clean,output_v4/val/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051828_0055828_0001000_0004000,val
output_v4/background_pool/siren_fold6_124389_1.wav,siren_siren,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120_00_siren_fold6_124389_1.wav,5.406,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051828_0055828_0001000_0004000,val
output_v4/background_pool/siren_fold9_157866_20.wav,siren_siren,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120_01_siren_fold9_157866_20.wav,2.185,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051828_0055828_0001000_0004000,val
output_v4/background_pool/jackhammer_fold9_188823_3.wav,jackhammer_jackhammer,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120_02_jackhammer_fold9_188823_3.wav,-2.376,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051828_0055828_0001000_0004000,val
output_v4/background_pool/drilling_fold8_161129_6.wav,drilling_drilling,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120_03_drilling_fold8_161129_6.wav,10.843,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051828_0055828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051828_0055828_0001000_0004000,val
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055548_0059548_0001000_0003500,train
output_v4/background_pool/siren_fold4_159751_4.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620_00_siren_fold4_159751_4.wav,-2.838,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055548_0059548_0001000_0003500,train
output_v4/background_pool/engine_idling_fold4_144007_13.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620_01_engine_idling_fold4_144007_13.wav,5.946,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055548_0059548_0001000_0003500,train
output_v4/background_pool/jackhammer_fold1_180937_14.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620_02_jackhammer_fold1_180937_14.wav,1.022,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055548_0059548_0001000_0003500,train
output_v4/background_pool/siren_fold8_96657_2.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620_03_siren_fold8_96657_2.wav,3.377,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055548_0059548_0001000_0003500_seg_001_0000000_0002620.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055548_0059548_0001000_0003500,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055578_0059466_0001000_0003529,train
output_v4/background_pool/air_conditioner_fold9_75743_13.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649_00_air_conditioner_fold9_75743_13.wav,10.695,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055578_0059466_0001000_0003529,train
output_v4/background_pool/engine_idling_fold1_146186_6.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649_01_engine_idling_fold1_146186_6.wav,-0.967,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055578_0059466_0001000_0003529,train
output_v4/background_pool/siren_fold2_159747_14.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649_02_siren_fold2_159747_14.wav,-0.846,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055578_0059466_0001000_0003529,train
output_v4/background_pool/engine_idling_fold9_39856_0.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649_03_engine_idling_fold9_39856_0.wav,13.138,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_016_0055578_0059466_0001000_0003529_seg_001_0000000_0002649.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_016_0055578_0059466_0001000_0003529,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_23219_9.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000_00_engine_idling_fold5_23219_9.wav,5.234,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold10_15544_14.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000_01_engine_idling_fold10_15544_14.wav,4.135,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_79089_115.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000_02_air_conditioner_fold9_79089_115.wav,-1.506,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold3_103199_9.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000_03_drilling_fold3_103199_9.wav,3.52,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_001_0000000_0004000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold6_124389_1.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750_00_siren_fold6_124389_1.wav,7.944,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_159752_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750_01_siren_fold4_159752_2.wav,9.661,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_133473_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750_02_siren_fold8_133473_5.wav,14.246,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_94636_10.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750_03_siren_fold3_94636_10.wav,3.435,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_002_0003750_0007750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold9_105029_14.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500_00_jackhammer_fold9_105029_14.wav,-3.827,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_68.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500_01_air_conditioner_fold5_178686_68.wav,4.653,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_159752_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500_02_siren_fold4_159752_2.wav,2.172,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/us8k_engine_idling_engine_idling_fold7_123685_4.wav,us8k_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500_03_us8k_engine_idling_engine_idling_fold7_123685_4.wav,12.752,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_003_0007500_0011500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold6_204240_25.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250_00_air_conditioner_fold6_204240_25.wav,9.091,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250_01_engine_idling_fold5_17578_7.wav,14.115,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_146709_44.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250_02_air_conditioner_fold4_146709_44.wav,-3.095,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_22601_47.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250_03_siren_fold3_22601_47.wav,7.828,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_004_0011250_0015250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_157867_26.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000_00_siren_fold1_157867_26.wav,-4.767,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_161129_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000_01_drilling_fold8_161129_6.wav,12.388,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold4_128160_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000_02_engine_idling_fold4_128160_1.wav,0.563,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000_03_jackhammer_fold8_125678_2.wav,-0.3,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_005_0015000_0019000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_85569_0.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750_00_air_conditioner_fold5_85569_0.wav,3.941,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_34621_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750_01_drilling_fold2_34621_0.wav,3.069,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750_02_jackhammer_fold8_125678_2.wav,7.084,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_22601_16.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750_03_siren_fold3_22601_16.wav,8.092,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_006_0018750_0022750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_133473_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500_00_siren_fold8_133473_5.wav,-0.542,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_57320_13.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500_01_air_conditioner_fold1_57320_13.wav,9.333,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_187075_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500_02_engine_idling_fold9_187075_5.wav,-0.565,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold3_103199_9.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500_03_drilling_fold3_103199_9.wav,-2.874,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_007_0022500_0026500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_23219_9.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250_00_engine_idling_fold5_23219_9.wav,9.431,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold3_62837_64.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250_01_jackhammer_fold3_62837_64.wav,2.858,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold6_71079_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250_02_drilling_fold6_71079_0.wav,3.289,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_008_0026250_0030250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
